,alias,name,url,categories,latitude,longitude,address,zip_code,price,rating,review_count
0,le-sud-paris,Le Sud,https://www.yelp.com/biz/le-sud-paris,french,48.878948,2.284763,91 boulevard Gouvion Saint Cyr,75017,3,3.5,124.0
1,le-dome-paris-13,Le Dome,https://www.yelp.com/biz/le-dome-paris-13,"bars, cafes",48.88163,2.31576,4 avenue des Villiers,75017,4,3.0,64.0
2,la-romantica-clichy,La Romantica,https://www.yelp.com/biz/la-romantica-clichy,italian,48.901545669902,2.3048312204654,73 bd Jean Jaurès,92110,4,3.5,64.0
3,le-durand-dupont-neuilly-sur-seine,Le Durand Dupont,https://www.yelp.com/biz/le-durand-dupont-neuilly-sur-seine,"bars, french",48.88075,2.2755899,14 place du Marché,92200,3,3.0,61.0
4,schwartzs-deli-paris-5,Schwartz's Deli,https://www.yelp.com/biz/schwartzs-deli-paris-5,"tradamerican, burgers",48.8804503599318,2.29542561320034,22 avenue Niel,75017,2,4.0,52.0
5,le-petit-villiers-paris-2,Le Petit Villiers,https://www.yelp.com/biz/le-petit-villiers-paris-2,french,48.8838078,2.3047215,75 avenue de Villiers,75017,2,3.5,51.0
6,un-air-de-famille-paris-2,Un Air de famille,https://www.yelp.com/biz/un-air-de-famille-paris-2,french,48.88229,2.31587,118 rue des Dames,75017,2,3.5,50.0
7,oresto-paris-3,Oresto,https://www.yelp.com/biz/oresto-paris-3,"french, bars, modern_european",48.881586,2.286145,55 boulevard Gouvion Saint-Cyr,75017,2,3.5,50.0
8,le-ballon-des-ternes-paris-2,Le Ballon des Ternes,https://www.yelp.com/biz/le-ballon-des-ternes-paris-2,french,48.880597630898,2.2854221949609,103 avenue Ternes,75017,3,3.5,47.0
9,l-entredgeu-paris,L'Entredgeu,https://www.yelp.com/biz/l-entredgeu-paris,french,48.8848,2.29143,83 Rue Laugier,75017,3,3.5,47.0
10,la-casa-di-sergio-paris,La Casa di Sergio,https://www.yelp.com/biz/la-casa-di-sergio-paris,italian,48.879607702443,2.2893595989498,77 ave Ternes,75017,3,4.0,44.0
11,maison-rostang-paris,Maison Rostang,https://www.yelp.com/biz/maison-rostang-paris,french,48.8814136,2.2984913,20 rue Rennequin,75017,4,4.5,44.0
12,le-dada-paris,Le Dada,https://www.yelp.com/biz/le-dada-paris,"brasseries, french",48.878514295181,2.2955943023642,12 avenue des Ternes,75017,2,3.0,44.0
13,le-franc-tireur-paris-3,Le Franc Tireur,https://www.yelp.com/biz/le-franc-tireur-paris-3,brasseries,48.8790379940633,2.29108138528464,34 rue d'Armaillé,75017,2,4.0,42.0
14,chartier-laure-et-thomas-levallois-perret,Chartier Laure et Thomas,https://www.yelp.com/biz/chartier-laure-et-thomas-levallois-perret,"french, bistros, brasseries",48.899174,2.284298,146 Rue Prés Wilson,92300,3,4.0,41.0
15,trattoria-di-bellagio-paris-2,Trattoria di Bellagio,https://www.yelp.com/biz/trattoria-di-bellagio-paris-2,"italian, pizza",48.88046,2.28556,101 avenue des Ternes,75017,2,3.5,41.0
16,coretta-paris,Coretta,https://www.yelp.com/biz/coretta-paris,bistros,48.88966,2.31628,151bis rue Cardinet,75017,3,4.5,40.0
17,rimal-paris,Rimal,https://www.yelp.com/biz/rimal-paris,lebanese,48.8811,2.31253,94 bd Malesherbes,75017,2,4.0,39.0
18,la-gioconda-paris,La Gioconda,https://www.yelp.com/biz/la-gioconda-paris,italian,48.88797,2.3167,18 Place Charles Fillion,75017,2,3.5,38.0
19,kiranes-paris,Kirane's,https://www.yelp.com/biz/kiranes-paris,indpak,48.87979,2.2884699,85 ave Ternes,75017,3,3.5,38.0
20,dessirier-paris-2,Dessirier,https://www.yelp.com/biz/dessirier-paris-2,"seafood, brasseries",48.8849716,2.2966518,9 place du Maréchal Juin,75017,4,4.0,38.0
21,l-agapé-paris-6,L'Agapé,https://www.yelp.com/biz/l-agap%C3%A9-paris-6,french,48.884926264719,2.3069041519363,51 rue Jouffroy d'Abbans,75017,4,4.0,37.0
22,léon-de-bruxelles-paris-13,Léon de Bruxelles,https://www.yelp.com/biz/l%C3%A9on-de-bruxelles-paris-13,"seafood, belgian",48.8787382,2.2845456,95 boulevard Gouvion Saint Cyr,75017,2,4.0,37.0
23,la-maison-de-charly-paris-2,La Maison de Charly,https://www.yelp.com/biz/la-maison-de-charly-paris-2,moroccan,48.8785,2.2845399,97 bd Gouvion Saint Cyr,75017,4,3.5,37.0
24,mum-dim-sum-paris-5,Mum Dim Sum,https://www.yelp.com/biz/mum-dim-sum-paris-5,dimsum,48.881358,2.313558,14 boulevard de Courcelles,75017,2,2.5,36.0
25,l-atelier-du-marché-paris,L'Atelier du Marché,https://www.yelp.com/biz/l-atelier-du-march%C3%A9-paris,"french, breakfast_brunch",48.8792894,2.2967452,4 rue Saussier-Leroy,75017,3,4.0,36.0
26,sébillon-neuilly-sur-seine-2,Sébillon,https://www.yelp.com/biz/s%C3%A9billon-neuilly-sur-seine-2,"french, brasseries, seafood, hotdogs",48.87909,2.27937,20 avenue Charles de Gaulle,92200,4,4.0,35.0
27,il-etait-une-oie-dans-le-sud-ouest-paris-2,Il Etait une Oie dans le Sud Ouest,https://www.yelp.com/biz/il-etait-une-oie-dans-le-sud-ouest-paris-2,"french, sud_ouest",48.88145,2.2991,8 Rue Gustave Flaubert,75017,3,4.5,35.0
28,le-chalet-de-neuilly-neuilly-sur-seine,Le Chalet de Neuilly,https://www.yelp.com/biz/le-chalet-de-neuilly-neuilly-sur-seine,fondue,48.8812,2.2778299,14 Rue du Commandant Pilot,92200,3,4.0,34.0
29,le-p-tit-canon-paris,Le P'tit Canon,https://www.yelp.com/biz/le-p-tit-canon-paris,french,48.8843131,2.31478,36 rue Legendre,75017,3,4.5,34.0
30,bistrot-du-passage-paris,Bistrot du Passage,https://www.yelp.com/biz/bistrot-du-passage-paris,bistros,48.8824708722432,2.31720269545649,14 passage Geoffroy Didelot,75017,2,4.0,33.0
31,pétrus-paris-3,Pétrus,https://www.yelp.com/biz/p%C3%A9trus-paris-3,"seafood, bistros, brasseries",48.8851926595968,2.29648850793455,12 place du Maréchal Juin,75017,4,4.5,33.0
32,coffee-parisien-neuilly-sur-seine,Coffee Parisien,https://www.yelp.com/biz/coffee-parisien-neuilly-sur-seine,"tradamerican, breakfast_brunch, burgers",48.880458023116,2.2781186746879,46 rue de Sablonville,92200,3,3.5,32.0
33,angelina-paris-10,Angelina,https://www.yelp.com/biz/angelina-paris-10,"tea, breakfast_brunch, cakeshop",48.8793649136682,2.2829681238037,2 place de la Porte Maillot,75017,2,3.5,32.0
34,madame-tomate-levallois-perret,Madame Tomate,https://www.yelp.com/biz/madame-tomate-levallois-perret,restaurants,48.89125,2.28558,49 rue Aristide Briand,92300,3,3.5,32.0
35,gigi-levallois-perret,Gigi,https://www.yelp.com/biz/gigi-levallois-perret,"italian, pizza",48.8988,2.28225,12 place Georges Pompidou,92300,2,2.5,31.0
36,aux-couleurs-du-monde-paris,Aux Couleurs du Monde,https://www.yelp.com/biz/aux-couleurs-du-monde-paris,"thai, laotian, honduran",48.8889796,2.3164246,118 rue Truffaut,75017,2,3.5,31.0
37,le-village-café-paris-4,Le Village Café,https://www.yelp.com/biz/le-village-caf%C3%A9-paris-4,cafes,48.882572,2.314893,22 rue de la Terrasse,75017,2,3.0,30.0
38,môm-paris-2,Môm,https://www.yelp.com/biz/m%C3%B4m-paris-2,"french, breakfast_brunch, bars",48.8799103,2.2918749,4-6 rue Pierre Demours,75017,3,3.5,30.0
39,aux-saveurs-du-marché-paris,Aux Saveurs du Marché,https://www.yelp.com/biz/aux-saveurs-du-march%C3%A9-paris,french,48.88251,2.29618,73 avenue Niel,75017,3,4.0,30.0
40,epicure-108-paris,Epicure 108,https://www.yelp.com/biz/epicure-108-paris,french,48.88561,2.31172,108 rue Cardinet,75017,3,3.5,29.0
41,la-gazelle-paris-5,La Gazelle,https://www.yelp.com/biz/la-gazelle-paris-5,african,48.8824254,2.2970543,9 rue Rennequin,75017,3,3.5,29.0
42,la-braisière-jacques-faussat-paris,La Braisière - Jacques Faussat,https://www.yelp.com/biz/la-braisi%C3%A8re-jacques-faussat-paris,sud_ouest,48.883273,2.306439,54 rue Cardinet,75017,3,4.0,27.0
43,la-fourchette-du-printemps-paris,La Fourchette du Printemps,https://www.yelp.com/biz/la-fourchette-du-printemps-paris,bistros,48.8876801,2.3102601,30 rue du Printemps,75017,4,4.0,27.0
44,le-brasier-paris-7,Le Brasier,https://www.yelp.com/biz/le-brasier-paris-7,french,48.879346,2.291969,58 avenue des Ternes,75017,3,3.5,27.0
45,au-petit-chavignol-paris,Au Petit Chavignol,https://www.yelp.com/biz/au-petit-chavignol-paris,french,48.88544,2.31024,78 Rue Tocqueville,75017,2,3.5,26.0
46,le-p-tit-bougnat-paris,Le P'tit Bougnat,https://www.yelp.com/biz/le-p-tit-bougnat-paris,"french, steak, wine_bars",48.8786783632371,2.29996385767208,118 boulevard Courcelles,75017,2,3.5,26.0
47,fanfan-paris,Fanfan,https://www.yelp.com/biz/fanfan-paris,"french, asianfusion",48.8801154,2.2943694,18 rue Bayen,75017,3,4.0,25.0
48,zino-paris,Zino,https://www.yelp.com/biz/zino-paris,italian,48.8842865,2.3001673,97 avenue de Villiers,75017,3,4.0,25.0
49,delitaly-paris,Delitaly,https://www.yelp.com/biz/delitaly-paris,italian,48.87943,2.2976,23 rue Poncelet,75017,2,4.0,24.0
50,au-petit-marguery-paris-3,Au Petit Marguery,https://www.yelp.com/biz/au-petit-marguery-paris-3,french,48.879634,2.290895,64 avenue des Ternes,75017,3,3.5,24.0
51,le-bouchon-et-l-assiette-paris,Le Bouchon et l'Assiette,https://www.yelp.com/biz/le-bouchon-et-l-assiette-paris,french,48.88632,2.31264,127 Rue Cardinet,75017,3,4.5,24.0
52,villa-punjab-paris,Villa Punjab,https://www.yelp.com/biz/villa-punjab-paris,indpak,48.88087,2.30214,15 rue Léon Jost,75017,2,4.0,23.0
53,little-nonna-paris,Little Nonna,https://www.yelp.com/biz/little-nonna-paris,"pizza, gluten_free",48.87957,2.294911,12 avenue Niel,75017,0,4.5,23.0
54,le-monceau-paris-2,Le Monceau,https://www.yelp.com/biz/le-monceau-paris-2,"brasseries, cocktailbars, tapasmallplates",48.881646,2.315713,4 avenue de Villiers,75017,3,2.5,23.0
55,le-royal-pereire-paris,Le Royal Pereire,https://www.yelp.com/biz/le-royal-pereire-paris,"seafood, french",48.88469,2.29783,1 Place Mar Juin,75017,2,3.0,22.0
56,le-bistrot-d-à-côté-flaubert-paris-2,Le Bistrot d'à Côté Flaubert,https://www.yelp.com/biz/le-bistrot-d-%C3%A0-c%C3%B4t%C3%A9-flaubert-paris-2,french,48.88143,2.29867,10 rue Gustave Flaubert,75017,3,4.0,22.0
57,l-huîtrier-paris-2,L'Huîtrier,https://www.yelp.com/biz/l-hu%C3%AEtrier-paris-2,"french, seafood",48.879802,2.296048,16 rue Saussier Leroy,75017,3,4.0,22.0
58,i-love-bo-bun-paris-17,I love Bo-Bun,https://www.yelp.com/biz/i-love-bo-bun-paris-17,vietnamese,48.88255,2.31665,108 Rue Dames,75017,2,3.0,21.0
59,polpo-levallois-perret,Polpo,https://www.yelp.com/biz/polpo-levallois-perret,"seafood, brasseries",48.9000117,2.2809687,47 quai Charles Pasqua,92300,3,3.0,20.0
60,le-sabodet-levallois-perret,Le Sabodet,https://www.yelp.com/biz/le-sabodet-levallois-perret,"cafes, coffee",48.8937843,2.2910843,36 Rue Edouard Vaillant,92300,2,4.5,20.0
61,l-imprévu-paris-9,L'Imprévu,https://www.yelp.com/biz/l-impr%C3%A9vu-paris-9,french,48.88188,2.31481,2 rue Tocqueville,75017,2,4.0,20.0
62,da-ugo-paris,Da Ugo,https://www.yelp.com/biz/da-ugo-paris,italian,48.88499,2.29399,12 rue Héliopolis,75017,2,4.0,20.0
63,restaurant-anatole-levallois-perret,restaurant anatole,https://www.yelp.com/biz/restaurant-anatole-levallois-perret,"french, modern_european",48.8967,2.2908,50 rue Anatole France,92300,0,3.0,19.0
64,le-millésimes-paris-3,Le Millésimes,https://www.yelp.com/biz/le-mill%C3%A9simes-paris-3,"french, bars",48.88024,2.30221,110 rue de Courcelles,75017,2,3.5,19.0
65,harold-paris-2,Harold,https://www.yelp.com/biz/harold-paris-2,french,48.88197,2.30503,48 Rue Prony,75017,3,3.0,19.0
66,le-clou-de-fourchette-paris,Le Clou de Fourchette,https://www.yelp.com/biz/le-clou-de-fourchette-paris,french,48.8848399,2.31749,121 rue de Rome,75017,2,4.0,19.0
67,la-barrière-de-clichy-paris,La Barrière de Clichy,https://www.yelp.com/biz/la-barri%C3%A8re-de-clichy-paris,french,48.8964637,2.3085082,1 rue de Paris,92110,4,4.0,18.0
68,le-café-dumas-paris,Le Café Dumas,https://www.yelp.com/biz/le-caf%C3%A9-dumas-paris,"french, cafes",48.8823999,2.31214,34 avenue de Villiers,75017,0,3.5,18.0
69,les-fougères-paris-2,Les Fougères,https://www.yelp.com/biz/les-foug%C3%A8res-paris-2,restaurants,48.87976,2.29424,10 rue Villebois Mareuil,75017,3,4.0,17.0
70,l-orée-des-champs-paris-4,L'Orée des Champs,https://www.yelp.com/biz/l-or%C3%A9e-des-champs-paris-4,brasseries,48.878546843051,2.2941237697934,35 avenue des Ternes,75017,2,3.0,17.0
71,saidoune-paris,Saidoune,https://www.yelp.com/biz/saidoune-paris,lebanese,48.884825,2.315082,35 Rue Legendre,75017,3,4.0,17.0
72,le-palanquin-paris,Le Palanquin,https://www.yelp.com/biz/le-palanquin-paris,vietnamese,48.8791348,2.295724,4 place Boulnois,75017,3,4.0,17.0
73,la-rucola-paris,La Rucola,https://www.yelp.com/biz/la-rucola-paris,italian,48.8892,2.30416,198 boulevard Malesherbes,75017,3,4.0,17.0
74,la-truffe-noire-neuilly-sur-seine,La Truffe Noire,https://www.yelp.com/biz/la-truffe-noire-neuilly-sur-seine,restaurants,48.8805,2.27912,2 Place Parmentier,92200,0,3.5,17.0
75,absolu-café-levallois-perret,Absolu Café,https://www.yelp.com/biz/absolu-caf%C3%A9-levallois-perret,"brasseries, bars",48.89505,2.2878201,88 rue du Président Wilson,92300,2,4.0,16.0
76,modjo-asnières-sur-seine,Modjo,https://www.yelp.com/biz/modjo-asni%C3%A8res-sur-seine,french,48.9070015,2.28263,37 rue de la Marne,92600,2,3.5,16.0
77,da-franco-paris-2,Da Franco,https://www.yelp.com/biz/da-franco-paris-2,italian,48.8813315217263,2.28611002827643,21 rue Ruhmkorff,75017,3,4.0,16.0
78,planet-sushi-levallois-perret,Planet Sushi,https://www.yelp.com/biz/planet-sushi-levallois-perret,sushi,48.889426660186,2.2891786114986,49 rue Louise Michel,92300,2,3.0,16.0
79,bustronome-paris,Bustronome,https://www.yelp.com/biz/bustronome-paris,"french, foodtours",48.87276,2.294027,2 avenue Kléber,75116,4,4.5,16.0
80,hd-diner-levallois-perret,HD Diner,https://www.yelp.com/biz/hd-diner-levallois-perret,"burgers, tradamerican, hotdog",48.8919,2.296922,31 rue d'Alsace,92300,2,2.0,16.0
81,la-bonne-table-clichy,La Bonne Table,https://www.yelp.com/biz/la-bonne-table-clichy,french,48.9051254,2.3019795,119 bd Jean Jaurès,92110,3,4.5,16.0
82,la-phyliale-paris,La Phyliale,https://www.yelp.com/biz/la-phyliale-paris,"vietnamese, vegan, sandwiches",48.8794970070108,2.29519911110401,12 rue Bayen,75017,2,4.0,16.0
83,fujiyama-paris-5,Fujiyama,https://www.yelp.com/biz/fujiyama-paris-5,japanese,48.8811284,2.2857796,57 Boulevard Gouvion Saint Cyr,75017,1,4.0,16.0
84,playoff-paris-3,PlayOff,https://www.yelp.com/biz/playoff-paris-3,"diners, sportsbars, burgers",48.87923,2.29924,58 avenue de Wagram,75017,2,3.5,16.0
85,le-courcelles-paris-2,Le Courcelles,https://www.yelp.com/biz/le-courcelles-paris-2,brasseries,48.87933,2.30394,94 Boulevard Courcelles,75017,3,2.5,15.0
86,ama-dao-levallois-perret,Ama Dao,https://www.yelp.com/biz/ama-dao-levallois-perret,"vietnamese, french",48.8899994,2.29005,65 rue Louise Michel,92300,2,4.0,15.0
87,mandarin-saint-cyr-paris,Mandarin Saint-Cyr,https://www.yelp.com/biz/mandarin-saint-cyr-paris,chinese,48.88233,2.2863,47 Boulevard Gouvion Saint Cyr,75017,2,3.5,15.0
88,au-petit-sud-ouest-levallois-perret,Au Petit Sud-Ouest,https://www.yelp.com/biz/au-petit-sud-ouest-levallois-perret,french,48.895036,2.278391,4 Rue Baudin,92300,3,3.5,15.0
89,le-comptoir-d-alphonse-paris,Le Comptoir d'alphonse,https://www.yelp.com/biz/le-comptoir-d-alphonse-paris,french,48.8853,2.29696,10 place du Marechal Juin,75017,2,4.5,15.0
90,la-famiglia-di-rebellato-paris,La Famiglia di Rebellato,https://www.yelp.com/biz/la-famiglia-di-rebellato-paris,"italian, pizza",48.8824013081356,2.29636790615627,73 bis avenue Niel,75017,2,4.5,15.0
91,paris-xvii-paris,Paris XVII,https://www.yelp.com/biz/paris-xvii-paris,french,48.882268835579,2.2882651718518,41 rue Guersant,75017,3,4.5,15.0
92,chez-karl-et-erick-paris-2,Chez Karl et Erick,https://www.yelp.com/biz/chez-karl-et-erick-paris-2,french,48.88281,2.31352,20 rue de Tocqueville,75017,2,4.0,15.0
93,la-recoleta-paris-17,La Recoleta,https://www.yelp.com/biz/la-recoleta-paris-17,argentine,48.8851034,2.295054,119 ave de Villiers,75017,2,4.5,15.0
94,scoop-café-paris,Scoop Café,https://www.yelp.com/biz/scoop-caf%C3%A9-paris,"pubs, tradamerican, sportsbars",48.882688,2.3169815,117 rue des Dames,75017,2,4.5,15.0
95,restaurant-brigitte-paris,Restaurant Brigitte,https://www.yelp.com/biz/restaurant-brigitte-paris,french,48.882,2.31401,16 avenue de Villiers,75017,4,4.5,14.0
96,le-jardin-d-ampère-paris,Le Jardin d'Ampère,https://www.yelp.com/biz/le-jardin-d-amp%C3%A8re-paris,"french, bars",48.884626,2.299764,102 Avenue de Villiers,75017,4,4.0,14.0
97,epices-riz-neuilly-sur-seine,Epices Riz,https://www.yelp.com/biz/epices-riz-neuilly-sur-seine,italian,48.88037,2.27787,23 Rue Sablonville,92200,2,4.0,14.0
98,le-hameau-paris-3,Le Hameau,https://www.yelp.com/biz/le-hameau-paris-3,french,48.880267,2.288061,84 avenue des Ternes,75017,0,4.5,14.0
99,a-l-improviste-paris,A l'Improviste,https://www.yelp.com/biz/a-l-improviste-paris,french,48.88105,2.30404,21 rue Médéric,75017,0,4.0,14.0
100,les-messugues-no-title,Les Messugues,https://www.yelp.com/biz/les-messugues-no-title,french,48.880122248126,2.30326132650721,8 rue Léon Jost,75017,3,4.5,13.0
101,la-cerisaie-levallois-perret,La Cerisaie,https://www.yelp.com/biz/la-cerisaie-levallois-perret,restaurants,48.8906506,2.279247,56 rue de Villiers,92300,3,3.5,13.0
102,ricci-paris,Ricci,https://www.yelp.com/biz/ricci-paris,"pizza, italian",48.881691,2.29213,45 Rue Bayen,75017,2,3.5,13.0
103,le-petit-champerret-paris,Le Petit Champerret,https://www.yelp.com/biz/le-petit-champerret-paris,french,48.88456,2.29102,30 rue Vernier,75017,3,4.5,13.0
104,roco-paris-3,Roco,https://www.yelp.com/biz/roco-paris-3,pizza,48.8838099,2.29296,1 rue de Guillaume Tell,75017,3,3.5,13.0
105,frédéric-simonin-paris-2,Frédéric Simonin,https://www.yelp.com/biz/fr%C3%A9d%C3%A9ric-simonin-paris-2,french,48.879936,2.294189,25 rue Bayen,75017,3,4.0,13.0
106,bacino-paris-2,Bacino,https://www.yelp.com/biz/bacino-paris-2,french,48.8831859110489,2.29888104621887,121 Rue Courcelles,75017,2,4.0,13.0
107,caves-pétrissans-paris-6,Caves Pétrissans,https://www.yelp.com/biz/caves-p%C3%A9trissans-paris-6,restaurants,48.88156,2.29569,30 Bis Avenue Niel,75017,0,4.5,13.0
108,l-indien-dans-la-ville-levallois-perret,L'Indien dans la ville,https://www.yelp.com/biz/l-indien-dans-la-ville-levallois-perret,indpak,48.890565,2.286443,53 Rue Anatole France,92300,2,3.0,13.0
109,le-boléro-de-ravel-levallois-perret-2,Le Boléro de Ravel,https://www.yelp.com/biz/le-bol%C3%A9ro-de-ravel-levallois-perret-2,"bars, french",48.8912472,2.288453,37 rue Gabriel Péri,92300,2,3.0,13.0
110,chez-léon-paris-14,Chez Léon,https://www.yelp.com/biz/chez-l%C3%A9on-paris-14,"breakfast_brunch, french",48.88415,2.31437,32 Rue Legendre,75017,2,4.0,13.0
111,la-famiglia-paris-5,La Famiglia,https://www.yelp.com/biz/la-famiglia-paris-5,italian,48.87933,2.28644,2 Rue Waldeck Rousseau,75017,3,4.0,13.0
112,les-délices-du-kashmir-levallois-perret,Les Délices du Kashmir,https://www.yelp.com/biz/les-d%C3%A9lices-du-kashmir-levallois-perret,"catering, indpak",48.8956145,2.2817502,133 Avenue Anatole France,92300,2,4.5,12.0
113,le-sawadi-clichy,Le Sawadi,https://www.yelp.com/biz/le-sawadi-clichy,thai,48.90082508,2.30387002,83 rue de Paris,92110,2,3.5,12.0
114,le-réfectoire-foodtruck-paris-3,Le Réfectoire - Foodtruck,https://www.yelp.com/biz/le-r%C3%A9fectoire-foodtruck-paris-3,"foodtrucks, burgers",48.8569297790527,2.34120011329651,,75000,2,4.5,12.0
115,chez-ly-paris,Chez Ly,https://www.yelp.com/biz/chez-ly-paris,panasian,48.88156,2.29569,95 avenue Niel,75017,3,3.5,12.0
116,marcella-paris,Marcella,https://www.yelp.com/biz/marcella-paris,"bars, italian, breakfast_brunch",48.88103,2.31656,1 boulevard de Courcelles,75008,3,3.0,12.0
117,la-piazetta-levallois-perret,La Piazetta,https://www.yelp.com/biz/la-piazetta-levallois-perret,"italian, pizza",48.893217,2.287864,1 place Henri Barbusse,92300,2,4.0,12.0
118,tropical-café-neuilly-sur-seine-2,Tropical Café,https://www.yelp.com/biz/tropical-caf%C3%A9-neuilly-sur-seine-2,french,48.88033,2.27897,5 place Parmentier,92200,3,4.0,12.0
119,restaurant-aux-3-marches-paris-2,Restaurant aux 3 Marches,https://www.yelp.com/biz/restaurant-aux-3-marches-paris-2,moroccan,48.88668,2.31192,11 Rue Jouffroy D'abbans,75017,2,3.5,12.0
120,le-galichon-clichy,Le Galichon,https://www.yelp.com/biz/le-galichon-clichy,creperies,48.90067,2.30756,93 Rue Henri Barbusse,92110,1,3.5,12.0
121,harpers-paris-21,Harper's,https://www.yelp.com/biz/harpers-paris-21,tradamerican,48.88463,2.3149,31 rue Legendre,75017,2,4.5,12.0
122,soleil-levant-paris-2,Soleil Levant,https://www.yelp.com/biz/soleil-levant-paris-2,japanese,48.88552,2.31002,57 rue Tocqueville,75017,2,4.0,12.0
123,la-cocotte-et-la-marmite-clichy,La Cocotte et la Marmite,https://www.yelp.com/biz/la-cocotte-et-la-marmite-clichy,french,48.9008272,2.3039632,76 rue de Paris,92110,3,4.5,12.0
124,le-boeuf-maillot-paris,Le Boeuf Maillot,https://www.yelp.com/biz/le-boeuf-maillot-paris,bistros,48.8803580232901,2.28566989302635,99 avenue des Ternes,75017,3,4.5,12.0
125,garnett-paris,Garnett,https://www.yelp.com/biz/garnett-paris,"tradamerican, hotdogs, burgers",48.88455,2.30965,85 rue Cardinet,75017,2,4.5,12.0
126,jardin-du-kashmir-paris-2,Jardin du Kashmir,https://www.yelp.com/biz/jardin-du-kashmir-paris-2,"pakistani, indpak",48.8853205,2.316357,60 rue Legendre,75017,0,4.0,12.0
127,chez-chung-paris,Chez Chung,https://www.yelp.com/biz/chez-chung-paris,vietnamese,48.882005,2.286302,49 bd Gouvion Saint Cyr,75017,1,4.0,11.0
128,le-café-ponce-paris,Le Café Ponce,https://www.yelp.com/biz/le-caf%C3%A9-ponce-paris,"cafes, coffee",48.8791809,2.2969899,17 rue Poncelet,75017,2,4.5,11.0
129,san-rémo-paris,San Rémo,https://www.yelp.com/biz/san-r%C3%A9mo-paris,"italian, pizza",48.881286,2.295524,97 avenue Niel,75017,2,3.5,11.0
130,la-chope-champeret-paris,La Chope Champeret,https://www.yelp.com/biz/la-chope-champeret-paris,"brasseries, cafes",48.8854842,2.2923928,143 ave Villiers,75017,0,3.0,11.0
131,miam-miam-levallois-perret,Miam Miam,https://www.yelp.com/biz/miam-miam-levallois-perret,vietnamese,48.89555857,2.29561552,127 rue Aristide Briand,92300,2,4.5,11.0
132,my-pumpui-levallois-perret,My Pumpui,https://www.yelp.com/biz/my-pumpui-levallois-perret,thai,48.88873,2.28759,11 rue Louise Michel,92300,3,4.0,11.0
133,le-progrès-paris-6,Le Progrès,https://www.yelp.com/biz/le-progr%C3%A8s-paris-6,"bars, argentine",48.88549,2.31653,62 Rue Legendre,75017,2,4.0,11.0
134,au-clair-de-lune-paris,Au Clair de Lune,https://www.yelp.com/biz/au-clair-de-lune-paris,brasseries,48.88513,2.31087,98 Rue Lévis,75017,2,3.0,11.0
135,ma-chère-et-tendre-paris,Ma Chère et Tendre,https://www.yelp.com/biz/ma-ch%C3%A8re-et-tendre-paris,french,48.8795510276742,2.28485684841871,81 bd Gouvion Saint Cyr,75017,4,3.5,11.0
136,chez-fred-paris-5,Chez Fred,https://www.yelp.com/biz/chez-fred-paris-5,"french, bistros, brasseries",48.8813369,2.2898985,190 bis boulevard Pereire,75017,3,3.5,10.0
137,le-zinc-du-marché-levallois-perret-4,Le Zinc du Marché,https://www.yelp.com/biz/le-zinc-du-march%C3%A9-levallois-perret-4,"french, bars",48.89069,2.2883,4 bis place Henri Barbusse,92300,3,4.0,10.0
138,mandarin-courcelles-paris,Mandarin Courcelles,https://www.yelp.com/biz/mandarin-courcelles-paris,restaurants,48.88245,2.29979,111 Bis Rue Courcelles,75017,1,3.5,10.0
139,l-anjou-levallois-perret,L'Anjou,https://www.yelp.com/biz/l-anjou-levallois-perret,french,48.8908005,2.28896,26 rue Gabriel Péri,92300,2,4.0,10.0
140,kaffeehaus-paris-17,Kaffeehaus,https://www.yelp.com/biz/kaffeehaus-paris-17,"german, tea, bakeries",48.8789299,2.29646,11 rue Poncelet,75017,2,4.0,10.0
141,le-safran-clichy,Le Safran,https://www.yelp.com/biz/le-safran-clichy,french,48.900242128565,2.3064587801627,81 rue Henri Barbusse,92110,2,3.5,10.0
142,félixio-café-paris,Félixio Café,https://www.yelp.com/biz/f%C3%A9lixio-caf%C3%A9-paris,"cocktailbars, brasseries",48.8868034639398,2.3173384366746,75 place du Docteur Félix Lobligeois,75017,2,3.0,10.0
143,le-petit-paris-paris,Le Petit Paris,https://www.yelp.com/biz/le-petit-paris-paris,french,48.88203,2.2976899,32 rue Rennequin,75017,3,4.5,10.0
144,la-place-paris-3,La Place,https://www.yelp.com/biz/la-place-paris-3,"brasseries, cafes, coffee",48.8845797135777,2.29758455513947,169 rue de Courcelles,75017,3,4.0,10.0
145,amorino-paris-23,Amorino,https://www.yelp.com/biz/amorino-paris-23,"icecream, waffles",48.881584,2.316399,2 avenue de villiers,75017,3,4.5,10.0
146,shogun-sushi-levallois-perret,Shogun Sushi,https://www.yelp.com/biz/shogun-sushi-levallois-perret,sushi,48.89073,2.29165,26 rue du Président Wilson,92300,2,3.0,10.0
147,new-mathura-levallois-perret,New Mathura,https://www.yelp.com/biz/new-mathura-levallois-perret,"fooddeliveryservices, indpak",48.892711,2.291892,16 Rue Edouard Vaillant,92300,3,4.0,10.0
148,lotus-de-thaï-paris-2,Lotus De Thaï,https://www.yelp.com/biz/lotus-de-tha%C3%AF-paris-2,restaurants,48.88503,2.29538,115 avenue Villiers,75017,2,3.5,10.0
